route name,olon,olat,dlon,dlat,country_dep,country_arr
"Indonesia-India, Teluk Bayur - Mumbai Port",100.3657,-0.9735,72.8371,18.9517,Indonesia,India
"Indonesia-India, Teluk Bayur - Chennai Port",100.3657,-0.9735,80.2824,13.0837,Indonesia,India
"Indonesia-India, Teluk Bayur - Ennore (Kamarajar) Port",100.3657,-0.9735,80.3395,13.2535,Indonesia,India
"Indonesia-India, Teluk Bayur - Visakhapatnam Port",100.3657,-0.9735,83.2824,17.6902,Indonesia,India
"Indonesia-India, Teluk Bayur - Kolkata (Syama Prasad Mookerjee) Port",100.3657,-0.9735,88.3121,22.5462,Indonesia,India
"Indonesia-India, Teluk Bayur - Paradip Port",100.3657,-0.9735,86.6086,20.3167,Indonesia,India
"Indonesia-India, Teluk Bayur - Tuticorin (V.O.C.) Port",100.3657,-0.9735,78.1346,8.7691,Indonesia,India
"Indonesia-Japan, Teluk Bayur - Yokohama",100.3657,-0.9735,139.638,35.4536,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Tokyo",100.3657,-0.9735,139.7639,35.6406,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Kobe",100.3657,-0.9735,135.187,34.678,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Nagoya",100.3657,-0.9735,136.8806,35.0885,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Osaka",100.3657,-0.9735,135.409,34.6431,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Chiba",100.3657,-0.9735,140.0895,35.5959,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Kitakyushu",100.3657,-0.9735,130.8757,33.9056,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Shimizu",100.3657,-0.9735,138.4885,35.0172,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Hiroshima",100.3657,-0.9735,132.4645,34.3647,Indonesia,Japan
"Indonesia-Japan, Teluk Bayur - Kagoshima",100.3657,-0.9735,130.5512,31.5368,Indonesia,Japan
"Indonesia-Russia, Teluk Bayur - Saint-Pétersbourg",100.3657,-0.9735,30.3062,59.9339,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Novorossiysk",100.3657,-0.9735,37.7682,44.7244,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Vladivostok",100.3657,-0.9735,131.8747,43.1056,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Mourmansk",100.3657,-0.9735,33.0744,68.9707,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Arkhangelsk",100.3657,-0.9735,40.5433,64.5401,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Nakhodka",100.3657,-0.9735,132.8667,42.7833,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Oust-Louga",100.3657,-0.9735,28.3292,59.6731,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Primorsk",100.3657,-0.9735,28.7389,60.3668,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Vostochny",100.3657,-0.9735,133.0989,42.7278,Indonesia,Russia
"Indonesia-Russia, Teluk Bayur - Kaliningrad",100.3657,-0.9735,20.5332,54.6981,Indonesia,Russia
"Indonesia-US, Teluk Bayur - Los Angeles",100.3657,-0.9735,-118.276,33.7326,Indonesia,US
"Indonesia-US, Teluk Bayur - Long Beach",100.3657,-0.9735,-118.2167,33.7542,Indonesia,US
"Indonesia-US, Teluk Bayur - New York & New Jersey",100.3657,-0.9735,-74.0413,40.6681,Indonesia,US
"Indonesia-US, Teluk Bayur - Savannah",100.3657,-0.9735,-81.0912,32.0809,Indonesia,US
"Indonesia-US, Teluk Bayur - Houston",100.3657,-0.9735,-95.2633,29.739,Indonesia,US
"Indonesia-US, Teluk Bayur - Virginia (Norfolk Portsmouth)",100.3657,-0.9735,-76.3111,36.8674,Indonesia,US
"Indonesia-US, Teluk Bayur - Oakland",100.3657,-0.9735,-122.279,37.795,Indonesia,US
"Indonesia-US, Teluk Bayur - Charleston",100.3657,-0.9735,-79.9256,32.7821,Indonesia,US
"Indonesia-US, Teluk Bayur - Seattle/Tacoma",100.3657,-0.9735,-122.3408,47.6017,Indonesia,US
"Indonesia-US, Teluk Bayur - Miami",100.3657,-0.9735,-80.1826,25.7781,Indonesia,US
"Indonesia-Vietnam, Teluk Bayur - Cat Lai (Saïgon/HCM)",100.3657,-0.9735,106.7722,10.768,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Cai Mep–Thi Vai",100.3657,-0.9735,107.03,10.52,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Hai Phong",100.3657,-0.9735,106.6833,20.85,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Cam Pha",100.3657,-0.9735,107.3,21.0167,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Da Nang",100.3657,-0.9735,108.2333,16.0833,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Quy Nhon",100.3657,-0.9735,109.2333,13.7667,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Nha Trang",100.3657,-0.9735,109.1958,12.25,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Can Tho",100.3657,-0.9735,105.7689,10.031,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Vung Tau",100.3657,-0.9735,107.085,10.3531,Indonesia,Vietnam
"Indonesia-Vietnam, Teluk Bayur - Phu My",100.3657,-0.9735,107.0232,10.5087,Indonesia,Vietnam
"Indonesia-South Korea, Teluk Bayur - Busan",100.3657,-0.9735,129.0403,35.1028,Indonesia,South Korea
"Indonesia-South Korea, Teluk Bayur - Gwangyang",100.3657,-0.9735,127.7667,34.9167,Indonesia,South Korea
"Indonesia-South Korea, Teluk Bayur - Incheon",100.3657,-0.9735,126.6166,37.4489,Indonesia,South Korea
"Indonesia-South Korea, Teluk Bayur - Mokpo",100.3657,-0.9735,126.3886,34.7936,Indonesia,South Korea
"Indonesia-South Korea, Teluk Bayur - Ulsan",100.3657,-0.9735,129.3722,35.5194,Indonesia,South Korea
"Indonesia-South Korea, Teluk Bayur - Yeosu",100.3657,-0.9735,127.7383,34.7541,Indonesia,South Korea
"Indonesia-Australia, Teluk Bayur - Sydney",100.3657,-0.9735,151.2093,-33.8587,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Melbourne",100.3657,-0.9735,144.9633,-37.8141,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Brisbane",100.3657,-0.9735,153.1175,-27.3842,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Fremantle",100.3657,-0.9735,115.7481,-32.0525,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Port Hedland",100.3657,-0.9735,118.574,-20.32,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Darwin",100.3657,-0.9735,130.8456,-12.4634,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Adelaide",100.3657,-0.9735,138.5056,-34.8444,Indonesia,Australia
"Indonesia-Australia, Teluk Bayur - Newcastle",100.3657,-0.9735,151.7817,-32.9267,Indonesia,Australia
"Indonesia-China, Teluk Bayur - Shanghai",100.3657,-0.9735,121.489,31.4064,Indonesia,China
"Indonesia-China, Teluk Bayur - Ningbo-Zhoushan",100.3657,-0.9735,121.8107,29.9346,Indonesia,China
"Indonesia-China, Teluk Bayur - Shenzhen",100.3657,-0.9735,113.8979,22.5618,Indonesia,China
"Indonesia-China, Teluk Bayur - Guangzhou",100.3657,-0.9735,113.5596,23.101,Indonesia,China
"Indonesia-China, Teluk Bayur - Qingdao",100.3657,-0.9735,120.3203,36.1069,Indonesia,China
"Indonesia-China, Teluk Bayur - Tianjin",100.3657,-0.9735,117.7339,38.9708,Indonesia,China
"Indonesia-China, Teluk Bayur - Dalian",100.3657,-0.9735,121.6167,38.9333,Indonesia,China
"Indonesia-China, Teluk Bayur - Xiamen",100.3657,-0.9735,118.0648,24.4458,Indonesia,China
"Indonesia-China, Teluk Bayur - Lianyungang",100.3657,-0.9735,119.5292,34.7306,Indonesia,China
"Indonesia-China, Teluk Bayur - Yingkou",100.3657,-0.9735,122.2352,40.671,Indonesia,China
"Indonesia-SAFR, Teluk Bayur - Durban",100.3657,-0.9735,31.0218,-29.8719,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Cape Town",100.3657,-0.9735,18.435,-33.918,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Port Elizabeth",100.3657,-0.9735,25.6022,-33.917,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Richards Bay",100.3657,-0.9735,32.0377,-28.783,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Mossel Bay",100.3657,-0.9735,22.146,-34.1809,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - East London",100.3657,-0.9735,27.9116,-33.0176,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Ngqura",100.3657,-0.9735,25.688,-33.795,Indonesia,SAFR
"Indonesia-SAFR, Teluk Bayur - Port Nolloth",100.3657,-0.9735,16.861,-29.2402,Indonesia,SAFR
"Indonesia-India, Cirebon - Jawaharlal Nehru Port (JNPT)",108.5703,-6.7058,72.9416,18.9633,Indonesia,India
"Indonesia-India, Cirebon - Mundra Port",108.5703,-6.7058,69.7079,22.7407,Indonesia,India
"Indonesia-India, Cirebon - Deendayal (Kandla)",108.5703,-6.7058,70.2167,23.0333,Indonesia,India
"Indonesia-India, Cirebon - Mumbai Port",108.5703,-6.7058,72.8371,18.9517,Indonesia,India
"Indonesia-India, Cirebon - Chennai Port",108.5703,-6.7058,80.2824,13.0837,Indonesia,India
"Indonesia-India, Cirebon - Ennore (Kamarajar) Port",108.5703,-6.7058,80.3395,13.2535,Indonesia,India
"Indonesia-India, Cirebon - Visakhapatnam Port",108.5703,-6.7058,83.2824,17.6902,Indonesia,India
"Indonesia-India, Cirebon - Kolkata (Syama Prasad Mookerjee) Port",108.5703,-6.7058,88.3121,22.5462,Indonesia,India
"Indonesia-India, Cirebon - Paradip Port",108.5703,-6.7058,86.6086,20.3167,Indonesia,India
"Indonesia-India, Cirebon - Tuticorin (V.O.C.) Port",108.5703,-6.7058,78.1346,8.7691,Indonesia,India
"Indonesia-Japan, Cirebon - Yokohama",108.5703,-6.7058,139.638,35.4536,Indonesia,Japan
"Indonesia-Japan, Cirebon - Tokyo",108.5703,-6.7058,139.7639,35.6406,Indonesia,Japan
"Indonesia-Japan, Cirebon - Kobe",108.5703,-6.7058,135.187,34.678,Indonesia,Japan
"Indonesia-Japan, Cirebon - Nagoya",108.5703,-6.7058,136.8806,35.0885,Indonesia,Japan
"Indonesia-Japan, Cirebon - Osaka",108.5703,-6.7058,135.409,34.6431,Indonesia,Japan
"Indonesia-Japan, Cirebon - Chiba",108.5703,-6.7058,140.0895,35.5959,Indonesia,Japan
"Indonesia-Japan, Cirebon - Kitakyushu",108.5703,-6.7058,130.8757,33.9056,Indonesia,Japan
"Indonesia-Japan, Cirebon - Shimizu",108.5703,-6.7058,138.4885,35.0172,Indonesia,Japan
"Indonesia-Japan, Cirebon - Hiroshima",108.5703,-6.7058,132.4645,34.3647,Indonesia,Japan
"Indonesia-Japan, Cirebon - Kagoshima",108.5703,-6.7058,130.5512,31.5368,Indonesia,Japan
"Indonesia-Russia, Cirebon - Saint-Pétersbourg",108.5703,-6.7058,30.3062,59.9339,Indonesia,Russia
"Indonesia-Russia, Cirebon - Novorossiysk",108.5703,-6.7058,37.7682,44.7244,Indonesia,Russia
"Indonesia-Russia, Cirebon - Vladivostok",108.5703,-6.7058,131.8747,43.1056,Indonesia,Russia
"Indonesia-Russia, Cirebon - Mourmansk",108.5703,-6.7058,33.0744,68.9707,Indonesia,Russia
"Indonesia-Russia, Cirebon - Arkhangelsk",108.5703,-6.7058,40.5433,64.5401,Indonesia,Russia
"Indonesia-Russia, Cirebon - Nakhodka",108.5703,-6.7058,132.8667,42.7833,Indonesia,Russia
"Indonesia-Russia, Cirebon - Oust-Louga",108.5703,-6.7058,28.3292,59.6731,Indonesia,Russia
"Indonesia-Russia, Cirebon - Primorsk",108.5703,-6.7058,28.7389,60.3668,Indonesia,Russia
"Indonesia-Russia, Cirebon - Vostochny",108.5703,-6.7058,133.0989,42.7278,Indonesia,Russia
"Indonesia-Russia, Cirebon - Kaliningrad",108.5703,-6.7058,20.5332,54.6981,Indonesia,Russia
"Indonesia-US, Cirebon - Los Angeles",108.5703,-6.7058,-118.276,33.7326,Indonesia,US
"Indonesia-US, Cirebon - Long Beach",108.5703,-6.7058,-118.2167,33.7542,Indonesia,US
"Indonesia-US, Cirebon - New York & New Jersey",108.5703,-6.7058,-74.0413,40.6681,Indonesia,US
"Indonesia-US, Cirebon - Savannah",108.5703,-6.7058,-81.0912,32.0809,Indonesia,US
"Indonesia-US, Cirebon - Houston",108.5703,-6.7058,-95.2633,29.739,Indonesia,US
"Indonesia-US, Cirebon - Virginia (Norfolk Portsmouth)",108.5703,-6.7058,-76.3111,36.8674,Indonesia,US
"Indonesia-US, Cirebon - Oakland",108.5703,-6.7058,-122.279,37.795,Indonesia,US
"Indonesia-US, Cirebon - Charleston",108.5703,-6.7058,-79.9256,32.7821,Indonesia,US
"Indonesia-US, Cirebon - Seattle/Tacoma",108.5703,-6.7058,-122.3408,47.6017,Indonesia,US
"Indonesia-US, Cirebon - Miami",108.5703,-6.7058,-80.1826,25.7781,Indonesia,US
"Indonesia-Vietnam, Cirebon - Cat Lai (Saïgon/HCM)",108.5703,-6.7058,106.7722,10.768,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Cai Mep–Thi Vai",108.5703,-6.7058,107.03,10.52,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Hai Phong",108.5703,-6.7058,106.6833,20.85,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Cam Pha",108.5703,-6.7058,107.3,21.0167,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Da Nang",108.5703,-6.7058,108.2333,16.0833,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Quy Nhon",108.5703,-6.7058,109.2333,13.7667,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Nha Trang",108.5703,-6.7058,109.1958,12.25,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Can Tho",108.5703,-6.7058,105.7689,10.031,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Vung Tau",108.5703,-6.7058,107.085,10.3531,Indonesia,Vietnam
"Indonesia-Vietnam, Cirebon - Phu My",108.5703,-6.7058,107.0232,10.5087,Indonesia,Vietnam
"Indonesia-South Korea, Cirebon - Busan",108.5703,-6.7058,129.0403,35.1028,Indonesia,South Korea
"Indonesia-South Korea, Cirebon - Gwangyang",108.5703,-6.7058,127.7667,34.9167,Indonesia,South Korea
"Indonesia-South Korea, Cirebon - Incheon",108.5703,-6.7058,126.6166,37.4489,Indonesia,South Korea
"Indonesia-South Korea, Cirebon - Mokpo",108.5703,-6.7058,126.3886,34.7936,Indonesia,South Korea
"Indonesia-South Korea, Cirebon - Ulsan",108.5703,-6.7058,129.3722,35.5194,Indonesia,South Korea
"Indonesia-South Korea, Cirebon - Yeosu",108.5703,-6.7058,127.7383,34.7541,Indonesia,South Korea
"Indonesia-Australia, Cirebon - Sydney",108.5703,-6.7058,151.2093,-33.8587,Indonesia,Australia
"Indonesia-Australia, Cirebon - Melbourne",108.5703,-6.7058,144.9633,-37.8141,Indonesia,Australia
"Indonesia-Australia, Cirebon - Brisbane",108.5703,-6.7058,153.1175,-27.3842,Indonesia,Australia
"Indonesia-Australia, Cirebon - Fremantle",108.5703,-6.7058,115.7481,-32.0525,Indonesia,Australia
"Indonesia-Australia, Cirebon - Port Hedland",108.5703,-6.7058,118.574,-20.32,Indonesia,Australia
"Indonesia-Australia, Cirebon - Darwin",108.5703,-6.7058,130.8456,-12.4634,Indonesia,Australia
"Indonesia-Australia, Cirebon - Adelaide",108.5703,-6.7058,138.5056,-34.8444,Indonesia,Australia
"Indonesia-Australia, Cirebon - Newcastle",108.5703,-6.7058,151.7817,-32.9267,Indonesia,Australia
"Indonesia-China, Cirebon - Shanghai",108.5703,-6.7058,121.489,31.4064,Indonesia,China
"Indonesia-China, Cirebon - Ningbo-Zhoushan",108.5703,-6.7058,121.8107,29.9346,Indonesia,China
"Indonesia-China, Cirebon - Shenzhen",108.5703,-6.7058,113.8979,22.5618,Indonesia,China
"Indonesia-China, Cirebon - Guangzhou",108.5703,-6.7058,113.5596,23.101,Indonesia,China
"Indonesia-China, Cirebon - Qingdao",108.5703,-6.7058,120.3203,36.1069,Indonesia,China
"Indonesia-China, Cirebon - Tianjin",108.5703,-6.7058,117.7339,38.9708,Indonesia,China
"Indonesia-China, Cirebon - Dalian",108.5703,-6.7058,121.6167,38.9333,Indonesia,China
"Indonesia-China, Cirebon - Xiamen",108.5703,-6.7058,118.0648,24.4458,Indonesia,China
"Indonesia-China, Cirebon - Lianyungang",108.5703,-6.7058,119.5292,34.7306,Indonesia,China
"Indonesia-China, Cirebon - Yingkou",108.5703,-6.7058,122.2352,40.671,Indonesia,China
"Indonesia-SAFR, Cirebon - Durban",108.5703,-6.7058,31.0218,-29.8719,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Cape Town",108.5703,-6.7058,18.435,-33.918,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Port Elizabeth",108.5703,-6.7058,25.6022,-33.917,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Richards Bay",108.5703,-6.7058,32.0377,-28.783,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Mossel Bay",108.5703,-6.7058,22.146,-34.1809,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - East London",108.5703,-6.7058,27.9116,-33.0176,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Ngqura",108.5703,-6.7058,25.688,-33.795,Indonesia,SAFR
"Indonesia-SAFR, Cirebon - Port Nolloth",108.5703,-6.7058,16.861,-29.2402,Indonesia,SAFR
"Indonesia-India, Dumai - Jawaharlal Nehru Port (JNPT)",101.4493,1.6856,72.9416,18.9633,Indonesia,India
"Indonesia-India, Dumai - Mundra Port",101.4493,1.6856,69.7079,22.7407,Indonesia,India
"Indonesia-India, Dumai - Deendayal (Kandla)",101.4493,1.6856,70.2167,23.0333,Indonesia,India
"Indonesia-India, Dumai - Mumbai Port",101.4493,1.6856,72.8371,18.9517,Indonesia,India
"Indonesia-India, Dumai - Chennai Port",101.4493,1.6856,80.2824,13.0837,Indonesia,India
"Indonesia-India, Dumai - Ennore (Kamarajar) Port",101.4493,1.6856,80.3395,13.2535,Indonesia,India
"Indonesia-India, Dumai - Visakhapatnam Port",101.4493,1.6856,83.2824,17.6902,Indonesia,India
"Indonesia-India, Dumai - Kolkata (Syama Prasad Mookerjee) Port",101.4493,1.6856,88.3121,22.5462,Indonesia,India
"Indonesia-India, Dumai - Paradip Port",101.4493,1.6856,86.6086,20.3167,Indonesia,India
"Indonesia-India, Dumai - Tuticorin (V.O.C.) Port",101.4493,1.6856,78.1346,8.7691,Indonesia,India
"Indonesia-Japan, Dumai - Yokohama",101.4493,1.6856,139.638,35.4536,Indonesia,Japan
"Indonesia-Japan, Dumai - Tokyo",101.4493,1.6856,139.7639,35.6406,Indonesia,Japan
"Indonesia-Japan, Dumai - Kobe",101.4493,1.6856,135.187,34.678,Indonesia,Japan
"Indonesia-Japan, Dumai - Nagoya",101.4493,1.6856,136.8806,35.0885,Indonesia,Japan
"Indonesia-Japan, Dumai - Osaka",101.4493,1.6856,135.409,34.6431,Indonesia,Japan
"Indonesia-Japan, Dumai - Chiba",101.4493,1.6856,140.0895,35.5959,Indonesia,Japan
"Indonesia-Japan, Dumai - Kitakyushu",101.4493,1.6856,130.8757,33.9056,Indonesia,Japan
"Indonesia-Japan, Dumai - Shimizu",101.4493,1.6856,138.4885,35.0172,Indonesia,Japan
"Indonesia-Japan, Dumai - Hiroshima",101.4493,1.6856,132.4645,34.3647,Indonesia,Japan
"Indonesia-Japan, Dumai - Kagoshima",101.4493,1.6856,130.5512,31.5368,Indonesia,Japan
"Indonesia-Russia, Dumai - Saint-Pétersbourg",101.4493,1.6856,30.3062,59.9339,Indonesia,Russia
"Indonesia-Russia, Dumai - Novorossiysk",101.4493,1.6856,37.7682,44.7244,Indonesia,Russia
"Indonesia-Russia, Dumai - Vladivostok",101.4493,1.6856,131.8747,43.1056,Indonesia,Russia
"Indonesia-Russia, Dumai - Mourmansk",101.4493,1.6856,33.0744,68.9707,Indonesia,Russia
"Indonesia-Russia, Dumai - Arkhangelsk",101.4493,1.6856,40.5433,64.5401,Indonesia,Russia
"Indonesia-Russia, Dumai - Nakhodka",101.4493,1.6856,132.8667,42.7833,Indonesia,Russia
"Indonesia-Russia, Dumai - Oust-Louga",101.4493,1.6856,28.3292,59.6731,Indonesia,Russia
"Indonesia-Russia, Dumai - Primorsk",101.4493,1.6856,28.7389,60.3668,Indonesia,Russia
"Indonesia-Russia, Dumai - Vostochny",101.4493,1.6856,133.0989,42.7278,Indonesia,Russia
"Indonesia-Russia, Dumai - Kaliningrad",101.4493,1.6856,20.5332,54.6981,Indonesia,Russia
"Indonesia-US, Dumai - Los Angeles",101.4493,1.6856,-118.276,33.7326,Indonesia,US
"Indonesia-US, Dumai - Long Beach",101.4493,1.6856,-118.2167,33.7542,Indonesia,US
"Indonesia-US, Dumai - New York & New Jersey",101.4493,1.6856,-74.0413,40.6681,Indonesia,US
"Indonesia-US, Dumai - Savannah",101.4493,1.6856,-81.0912,32.0809,Indonesia,US
"Indonesia-US, Dumai - Houston",101.4493,1.6856,-95.2633,29.739,Indonesia,US
"Indonesia-US, Dumai - Virginia (Norfolk Portsmouth)",101.4493,1.6856,-76.3111,36.8674,Indonesia,US
"Indonesia-US, Dumai - Oakland",101.4493,1.6856,-122.279,37.795,Indonesia,US
"Indonesia-US, Dumai - Charleston",101.4493,1.6856,-79.9256,32.7821,Indonesia,US
"Indonesia-US, Dumai - Seattle/Tacoma",101.4493,1.6856,-122.3408,47.6017,Indonesia,US
"Indonesia-US, Dumai - Miami",101.4493,1.6856,-80.1826,25.7781,Indonesia,US
"Indonesia-Vietnam, Dumai - Cat Lai (Saïgon/HCM)",101.4493,1.6856,106.7722,10.768,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Cai Mep–Thi Vai",101.4493,1.6856,107.03,10.52,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Hai Phong",101.4493,1.6856,106.6833,20.85,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Cam Pha",101.4493,1.6856,107.3,21.0167,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Da Nang",101.4493,1.6856,108.2333,16.0833,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Quy Nhon",101.4493,1.6856,109.2333,13.7667,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Nha Trang",101.4493,1.6856,109.1958,12.25,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Can Tho",101.4493,1.6856,105.7689,10.031,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Vung Tau",101.4493,1.6856,107.085,10.3531,Indonesia,Vietnam
"Indonesia-Vietnam, Dumai - Phu My",101.4493,1.6856,107.0232,10.5087,Indonesia,Vietnam
"Indonesia-South Korea, Dumai - Busan",101.4493,1.6856,129.0403,35.1028,Indonesia,South Korea
"Indonesia-South Korea, Dumai - Gwangyang",101.4493,1.6856,127.7667,34.9167,Indonesia,South Korea
"Indonesia-South Korea, Dumai - Incheon",101.4493,1.6856,126.6166,37.4489,Indonesia,South Korea
"Indonesia-South Korea, Dumai - Mokpo",101.4493,1.6856,126.3886,34.7936,Indonesia,South Korea
"Indonesia-South Korea, Dumai - Ulsan",101.4493,1.6856,129.3722,35.5194,Indonesia,South Korea
"Indonesia-South Korea, Dumai - Yeosu",101.4493,1.6856,127.7383,34.7541,Indonesia,South Korea
"Indonesia-Australia, Dumai - Sydney",101.4493,1.6856,151.2093,-33.8587,Indonesia,Australia
"Indonesia-Australia, Dumai - Melbourne",101.4493,1.6856,144.9633,-37.8141,Indonesia,Australia
"Indonesia-Australia, Dumai - Brisbane",101.4493,1.6856,153.1175,-27.3842,Indonesia,Australia
"Indonesia-Australia, Dumai - Fremantle",101.4493,1.6856,115.7481,-32.0525,Indonesia,Australia
"Indonesia-Australia, Dumai - Port Hedland",101.4493,1.6856,118.574,-20.32,Indonesia,Australia
"Indonesia-Australia, Dumai - Darwin",101.4493,1.6856,130.8456,-12.4634,Indonesia,Australia
"Indonesia-Australia, Dumai - Adelaide",101.4493,1.6856,138.5056,-34.8444,Indonesia,Australia
"Indonesia-Australia, Dumai - Newcastle",101.4493,1.6856,151.7817,-32.9267,Indonesia,Australia
"Indonesia-China, Dumai - Shanghai",101.4493,1.6856,121.489,31.4064,Indonesia,China
"Indonesia-China, Dumai - Ningbo-Zhoushan",101.4493,1.6856,121.8107,29.9346,Indonesia,China
"Indonesia-China, Dumai - Shenzhen",101.4493,1.6856,113.8979,22.5618,Indonesia,China
"Indonesia-China, Dumai - Guangzhou",101.4493,1.6856,113.5596,23.101,Indonesia,China
"Indonesia-China, Dumai - Qingdao",101.4493,1.6856,120.3203,36.1069,Indonesia,China
"Indonesia-China, Dumai - Tianjin",101.4493,1.6856,117.7339,38.9708,Indonesia,China
"Indonesia-China, Dumai - Dalian",101.4493,1.6856,121.6167,38.9333,Indonesia,China
"Indonesia-China, Dumai - Xiamen",101.4493,1.6856,118.0648,24.4458,Indonesia,China
"Indonesia-China, Dumai - Lianyungang",101.4493,1.6856,119.5292,34.7306,Indonesia,China
